category,group,name,sci_name,url
plant,tree,spurgelaurel,daphne laureola,https://www.invasive.org/browse/subinfo.cfm?sub=5519
plant,tree,royal poinciana,delonix regia,https://www.invasive.org/browse/subinfo.cfm?sub=46634
plant,tree,aroma,dichrostachys cinerea,https://www.invasive.org/browse/subinfo.cfm?sub=5540
plant,tree,sickle pod,dichrostachys cinerea ssp. africana,https://www.invasive.org/browse/subinfo.cfm?sub=56833
plant,tree,loquat,eriobotrya japonica,https://www.invasive.org/browse/subinfo.cfm?sub=5603
plant,tree,indian coralbean,erythrina variegata,https://www.invasive.org/browse/subinfo.cfm?sub=13077
plant,tree,river redgum,eucalyptus camaldulensis,https://www.invasive.org/browse/subinfo.cfm?sub=13214
plant,tree,sugargum,eucalyptus cladocalyx,https://www.invasive.org/browse/subinfo.cfm?sub=50939
plant,tree,eucalyptus,eucalyptus conferruminata,https://www.invasive.org/browse/subinfo.cfm?sub=60345
plant,tree,indonesian gum,eucalyptus deglupta,https://www.invasive.org/browse/subinfo.cfm?sub=36730
plant,tree,tasmanian bluegum,eucalyptus globulus,https://www.invasive.org/browse/subinfo.cfm?sub=3279
plant,tree,grand eucalyptus,eucalyptus grandis,https://www.invasive.org/browse/subinfo.cfm?sub=3280
plant,tree,swampmahogany,eucalyptus robusta,https://www.invasive.org/browse/subinfo.cfm?sub=3281
plant,tree,western australian floodedgum,eucalyptus rudis,https://www.invasive.org/browse/subinfo.cfm?sub=54007
plant,tree,red ironbark,eucalyptus sideroxylon,https://www.invasive.org/browse/subinfo.cfm?sub=13209
plant,tree,eucalyptus,eucalyptus spp.,https://www.invasive.org/browse/subinfo.cfm?sub=3422
plant,tree,forest redgum,eucalyptus tereticornis,https://www.invasive.org/browse/subinfo.cfm?sub=14011
plant,tree,poinsettia,euphorbia pulcherrima,https://www.invasive.org/browse/subinfo.cfm?sub=10144
plant,tree,european beech,fagus sylvatica,https://www.invasive.org/browse/subinfo.cfm?sub=10631
plant,tree,peacocksplume,falcataria moluccana,https://www.invasive.org/browse/subinfo.cfm?sub=5637
plant,tree,council tree,ficus altissima,https://www.invasive.org/browse/subinfo.cfm?sub=5640
plant,tree,edible fig,ficus carica,https://www.invasive.org/browse/subinfo.cfm?sub=5641
plant,tree,indian rubberplant,ficus elastica,https://www.invasive.org/browse/subinfo.cfm?sub=13851
plant,tree,chinese banyan,ficus microcarpa,https://www.invasive.org/browse/subinfo.cfm?sub=28471
plant,tree,peepul tree,ficus religiosa,https://www.invasive.org/browse/subinfo.cfm?sub=18742
plant,tree,shamel ash,fraxinus uhdei,https://www.invasive.org/browse/subinfo.cfm?sub=5653
plant,tree,ginkgo,ginkgo biloba,https://www.invasive.org/browse/subinfo.cfm?sub=3976
plant,tree,kahiliflower,grevillea banksii,https://www.invasive.org/browse/subinfo.cfm?sub=5674
plant,tree,silkoak,grevillea robusta,https://www.invasive.org/browse/subinfo.cfm?sub=3291
plant,tree,rose of sharon,hibiscus syriacus,https://www.invasive.org/browse/subinfo.cfm?sub=5724
plant,tree,english holly,ilex aquifolium,https://www.invasive.org/browse/subinfo.cfm?sub=5744
plant,tree,chinese holly,ilex cornuta,https://www.invasive.org/browse/subinfo.cfm?sub=6918
plant,tree,black poui,jacaranda mimosifolia,https://www.invasive.org/browse/subinfo.cfm?sub=25764
plant,tree,black walnut,juglans nigra,https://www.invasive.org/browse/subinfo.cfm?sub=3295
plant,tree,english walnut,juglans regia,https://www.invasive.org/browse/subinfo.cfm?sub=12203
plant,tree,eastern redcedar,juniperus virginiana,https://www.invasive.org/browse/subinfo.cfm?sub=2259
plant,tree,castor aralia,kalopanax septemlobus,https://www.invasive.org/browse/subinfo.cfm?sub=28071
plant,tree,goldenrain tree,koelreuteria bipinnata,https://www.invasive.org/browse/subinfo.cfm?sub=34226
plant,tree,flamegold,koelreuteria elegans ssp. formosana,https://www.invasive.org/browse/subinfo.cfm?sub=5904
plant,tree,goldenrain tree,koelreuteria paniculata,https://www.invasive.org/browse/subinfo.cfm?sub=14083
plant,tree,crapemyrtle,lagerstroemia indica,https://www.invasive.org/browse/subinfo.cfm?sub=6931
plant,tree,broom teatree,leptospermum scoparium,https://www.invasive.org/browse/subinfo.cfm?sub=5935
plant,tree,white leadtree,leucaena leucocephala,https://www.invasive.org/browse/subinfo.cfm?sub=5932
plant,tree,fountain palm,livistona chinensis,https://www.invasive.org/browse/subinfo.cfm?sub=5938
plant,tree,vinegartree,lophostemon confertus,https://www.invasive.org/browse/subinfo.cfm?sub=5950
plant,tree,osage-orange,maclura pomifera,https://www.invasive.org/browse/subinfo.cfm?sub=3298
plant,tree,kobus magnolia,magnolia kobus,https://www.invasive.org/browse/subinfo.cfm?sub=22980
plant,tree,siberian crabapple,malus baccata,https://www.invasive.org/browse/subinfo.cfm?sub=14113
plant,tree,japanese flowering crabapple,malus floribunda,https://www.invasive.org/browse/subinfo.cfm?sub=14114
plant,tree,european crabapple,malus sylvestris,https://www.invasive.org/browse/subinfo.cfm?sub=11689
plant,tree,mango,mangifera indica,https://www.invasive.org/browse/subinfo.cfm?sub=14127
plant,tree,sapodilla,manilkara zapota,https://www.invasive.org/browse/subinfo.cfm?sub=10115
plant,tree,melaleuca,melaleuca quinquenervia,https://www.invasive.org/browse/subinfo.cfm?sub=2783
plant,tree,chinaberry,melia azedarach,https://www.invasive.org/browse/subinfo.cfm?sub=3049
plant,tree,hierba del soldado,melochia umbellata,https://www.invasive.org/browse/subinfo.cfm?sub=6018
plant,tree,treedaisy,montanoa hibiscifolia,https://www.invasive.org/browse/subinfo.cfm?sub=6056
plant,tree,southern waxmyrtle,morella cerifera,https://www.invasive.org/browse/subinfo.cfm?sub=6051
plant,tree,firetree,morella faya,https://www.invasive.org/browse/subinfo.cfm?sub=6053
plant,tree,indian mulberry,morinda citrifolia,https://www.invasive.org/browse/subinfo.cfm?sub=36696
plant,tree,white mulberry,morus alba,https://www.invasive.org/browse/subinfo.cfm?sub=6050
plant,tree,chinese box,murraya exotica,https://www.invasive.org/browse/subinfo.cfm?sub=6063
plant,tree,plantain,musa x paradisiaca,https://www.invasive.org/browse/subinfo.cfm?sub=16758
plant,tree,ngaio tree,myoporum laetum,https://www.invasive.org/browse/subinfo.cfm?sub=6070
plant,tree,oleander,nerium oleander,https://www.invasive.org/browse/subinfo.cfm?sub=14137
plant,tree,tree tobacco,nicotiana glauca,https://www.invasive.org/browse/subinfo.cfm?sub=6083
plant,tree,olive,olea europaea,https://www.invasive.org/browse/subinfo.cfm?sub=6091
plant,tree,jeruselem thorn,paliurus spina-christi,https://www.invasive.org/browse/subinfo.cfm?sub=18758
plant,tree,princesstree,paulownia tomentosa,https://www.invasive.org/browse/subinfo.cfm?sub=2426
plant,tree,avocado,persea americana,https://www.invasive.org/browse/subinfo.cfm?sub=14162
plant,tree,amur corktree,phellodendron amurense,https://www.invasive.org/browse/subinfo.cfm?sub=11569
plant,tree,corktree,phellodendron spp.,https://www.invasive.org/browse/subinfo.cfm?sub=29618
plant,tree,date palm,phoenix dactylifera,https://www.invasive.org/browse/subinfo.cfm?sub=3896
plant,tree,senegal date palm,phoenix reclinata,https://www.invasive.org/browse/subinfo.cfm?sub=3661
plant,tree,taiwanese photinia,photinia serratifolia,https://www.invasive.org/browse/subinfo.cfm?sub=20867
plant,tree,norway spruce,picea abies,https://www.invasive.org/browse/subinfo.cfm?sub=3386
plant,tree,sand pine,pinus clausa,https://www.invasive.org/browse/subinfo.cfm?sub=3221
plant,tree,tall lodgepole pine,pinus contorta var. latifolia,https://www.invasive.org/browse/subinfo.cfm?sub=14164
plant,tree,shortleaf pine,pinus echinata,https://www.invasive.org/browse/subinfo.cfm?sub=2767
plant,tree,honduras pine,pinus elliottii var. elliottii,https://www.invasive.org/browse/subinfo.cfm?sub=6187
plant,tree,jeffrey pine,pinus jeffreyi,https://www.invasive.org/browse/subinfo.cfm?sub=3223
plant,tree,austrian pine,pinus nigra,https://www.invasive.org/browse/subinfo.cfm?sub=3226
plant,tree,maritime pine,pinus pinaster,https://www.invasive.org/browse/subinfo.cfm?sub=6191
plant,tree,ponderosa pine,pinus ponderosa,https://www.invasive.org/browse/subinfo.cfm?sub=2217
plant,tree,monterey pine,pinus radiata,https://www.invasive.org/browse/subinfo.cfm?sub=3228
plant,tree,pine,pinus spp.,https://www.invasive.org/browse/subinfo.cfm?sub=3480
plant,tree,eastern white pine,pinus strobus,https://www.invasive.org/browse/subinfo.cfm?sub=2762
plant,tree,scots pine,pinus sylvestris,https://www.invasive.org/browse/subinfo.cfm?sub=3231
plant,tree,japanese black pine,pinus thunbergii,https://www.invasive.org/browse/subinfo.cfm?sub=20413
plant,tree,virginia pine,pinus virginiana,https://www.invasive.org/browse/subinfo.cfm?sub=2724
plant,tree,chinese pistache,pistacia chinensis,https://www.invasive.org/browse/subinfo.cfm?sub=14246
plant,tree,monkeypod,pithecellobium dulce,https://www.invasive.org/browse/subinfo.cfm?sub=14157
plant,tree,stiffleaf cheesewood,pittosporum crassifolium,https://www.invasive.org/browse/subinfo.cfm?sub=50686
plant,tree,japanese cheesewood,pittosporum tobira,https://www.invasive.org/browse/subinfo.cfm?sub=18496
plant,tree,australian cheesewood,pittosporum undulatum,https://www.invasive.org/browse/subinfo.cfm?sub=6196
plant,tree,yew plum pine,podocarpus macrophyllus,https://www.invasive.org/browse/subinfo.cfm?sub=16888
plant,tree,white poplar,populus alba,https://www.invasive.org/browse/subinfo.cfm?sub=3066
plant,tree,balsam poplar,populus balsamifera,https://www.invasive.org/browse/subinfo.cfm?sub=3316
plant,tree,lombardy poplar,populus nigra,https://www.invasive.org/browse/subinfo.cfm?sub=11530
plant,tree,european aspen,populus tremula,https://www.invasive.org/browse/subinfo.cfm?sub=11717
plant,tree,gray poplar,populus x canescens,https://www.invasive.org/browse/subinfo.cfm?sub=14139
plant,tree,canistel,pouteria campechiana,https://www.invasive.org/browse/subinfo.cfm?sub=14138
plant,tree,syrian mesquite,prosopis farcta,https://www.invasive.org/browse/subinfo.cfm?sub=4563
plant,tree,mesquite,prosopis juliflora,https://www.invasive.org/browse/subinfo.cfm?sub=6253
plant,tree,kiawe,prosopis pallida,https://www.invasive.org/browse/subinfo.cfm?sub=3323
plant,tree,sweet cherry,prunus avium,https://www.invasive.org/browse/subinfo.cfm?sub=11572
plant,tree,cherry plum,prunus cerasifera,https://www.invasive.org/browse/subinfo.cfm?sub=12216
plant,tree,sour cherry,prunus cerasus,https://www.invasive.org/browse/subinfo.cfm?sub=11573
plant,tree,plum,prunus domestica,https://www.invasive.org/browse/subinfo.cfm?sub=11718
plant,tree,cherry laurel,prunus laurocerasus,https://www.invasive.org/browse/subinfo.cfm?sub=14124
plant,tree,mahaleb cherry,prunus mahaleb,https://www.invasive.org/browse/subinfo.cfm?sub=11574
plant,tree,european bird cherry,prunus padus,https://www.invasive.org/browse/subinfo.cfm?sub=11575
plant,tree,peach,prunus persica,https://www.invasive.org/browse/subinfo.cfm?sub=6920
plant,tree,black cherry,prunus serotina,https://www.invasive.org/browse/subinfo.cfm?sub=2796
plant,tree,blackthorn,prunus spinosa,https://www.invasive.org/browse/subinfo.cfm?sub=14122
plant,tree,winter-flowering cherry,prunus subhirtella,https://www.invasive.org/browse/subinfo.cfm?sub=17279
plant,tree,weeping higan cherry,prunus subhirtella var. pendula,https://www.invasive.org/browse/subinfo.cfm?sub=57555
plant,tree,common chokecherry,prunus virginiana,https://www.invasive.org/browse/subinfo.cfm?sub=3727
plant,tree,douglas-fir,pseudotsuga menziesii,https://www.invasive.org/browse/subinfo.cfm?sub=2735
plant,tree,ptychosperma,ptychosperma elegans,https://www.invasive.org/browse/subinfo.cfm?sub=6279
plant,tree,pomegranate,punica granatum,https://www.invasive.org/browse/subinfo.cfm?sub=14119
plant,tree,callery pear (bradford pear),pyrus calleryana,https://www.invasive.org/browse/subinfo.cfm?sub=10957
plant,tree,common pear,pyrus communis,https://www.invasive.org/browse/subinfo.cfm?sub=11678
plant,tree,sawtooth oak,quercus acutissima,https://www.invasive.org/browse/subinfo.cfm?sub=10086
plant,tree,european turkey oak,quercus cerris,https://www.invasive.org/browse/subinfo.cfm?sub=12457
plant,tree,english oak,quercus robur,https://www.invasive.org/browse/subinfo.cfm?sub=9742
plant,tree,cork oak,quercus suber,https://www.invasive.org/browse/subinfo.cfm?sub=7071
plant,tree,red mangrove,rhizophora mangle,https://www.invasive.org/browse/subinfo.cfm?sub=6314
plant,tree,rose myrtle,rhodomyrtus tomentosa,https://www.invasive.org/browse/subinfo.cfm?sub=6318
plant,tree,bristly locust,robinia hispida,https://www.invasive.org/browse/subinfo.cfm?sub=11577
plant,tree,black locust,robinia pseudoacacia,https://www.invasive.org/browse/subinfo.cfm?sub=3350
plant,tree,white willow,salix alba,https://www.invasive.org/browse/subinfo.cfm?sub=11587
plant,tree,weeping willow,salix babylonica,https://www.invasive.org/browse/subinfo.cfm?sub=17357
plant,tree,large gray willow,salix cinerea,https://www.invasive.org/browse/subinfo.cfm?sub=11589
plant,tree,crack willow,salix fragilis,https://www.invasive.org/browse/subinfo.cfm?sub=11590
plant,tree,osier,salix viminalis,https://www.invasive.org/browse/subinfo.cfm?sub=13117
plant,tree,raintree,samanea saman,https://www.invasive.org/browse/subinfo.cfm?sub=3314
plant,tree,octopus tree,schefflera actinophylla,https://www.invasive.org/browse/subinfo.cfm?sub=6378
plant,tree,peruvian peppertree,schinus molle,https://www.invasive.org/browse/subinfo.cfm?sub=6387
plant,tree,hardee peppertree,schinus polygamus,https://www.invasive.org/browse/subinfo.cfm?sub=18772
plant,tree,brazilian peppertree,schinus terebinthifolia,https://www.invasive.org/browse/subinfo.cfm?sub=78819
plant,tree,brazilian peppertree,schinus terebinthifolia var. raddianus,https://www.invasive.org/browse/subinfo.cfm?sub=79815
plant,tree,emperor's candlesticks,senna alata,https://www.invasive.org/browse/subinfo.cfm?sub=32079
plant,tree,hedionda macho,senna septemtrionalis,https://www.invasive.org/browse/subinfo.cfm?sub=14059
plant,tree,glossy shower,senna surattensis,https://www.invasive.org/browse/subinfo.cfm?sub=14058
plant,tree,european mountain-ash,sorbus aucuparia,https://www.invasive.org/browse/subinfo.cfm?sub=9741
plant,tree,african tuliptree,spathodea campanulata,https://www.invasive.org/browse/subinfo.cfm?sub=6474
plant,tree,japanese pagoda tree,styphnolobium japonicum,https://www.invasive.org/browse/subinfo.cfm?sub=23011
plant,tree,japanese snowbell,styrax japonicus,https://www.invasive.org/browse/subinfo.cfm?sub=22571
plant,tree,queen palm,syagrus romanzoffiana,https://www.invasive.org/browse/subinfo.cfm?sub=17569
plant,tree,java plum,syzygium cumini,https://www.invasive.org/browse/subinfo.cfm?sub=6497
plant,tree,malabar plum,syzygium jambos,https://www.invasive.org/browse/subinfo.cfm?sub=6500
plant,tree,trumpet-tree,tabebuia spp.,https://www.invasive.org/browse/subinfo.cfm?sub=10080
plant,tree,tamarind,tamarindus indica,https://www.invasive.org/browse/subinfo.cfm?sub=22055
plant,tree,athel tamarisk,tamarix aphylla,https://www.invasive.org/browse/subinfo.cfm?sub=6505
plant,tree,canary island tamarisk,tamarix canariensis,https://www.invasive.org/browse/subinfo.cfm?sub=6508
plant,tree,fivestamen tamarisk,tamarix chinensis,https://www.invasive.org/browse/subinfo.cfm?sub=9853
plant,tree,smallflower tamarisk,tamarix parviflora,https://www.invasive.org/browse/subinfo.cfm?sub=6514
plant,tree,saltcedar,tamarix ramosissima,https://www.invasive.org/browse/subinfo.cfm?sub=6515
plant,tree,english yew,taxus baccata,https://www.invasive.org/browse/subinfo.cfm?sub=10146
plant,tree,japanese yew,taxus cuspidata,https://www.invasive.org/browse/subinfo.cfm?sub=11598
plant,tree,trumpetflower,tecoma stans,https://www.invasive.org/browse/subinfo.cfm?sub=17566
plant,tree,east indian almond,terminalia myriocarpa,https://www.invasive.org/browse/subinfo.cfm?sub=14035
plant,tree,portia tree,thespesia populnea,https://www.invasive.org/browse/subinfo.cfm?sub=6525
plant,tree,arborvitae,thuja occidentalis,https://www.invasive.org/browse/subinfo.cfm?sub=2756
plant,tree,princess-flower,tibouchina urvilleana,https://www.invasive.org/browse/subinfo.cfm?sub=6531
plant,tree,australian redcedar,toona ciliata,https://www.invasive.org/browse/subinfo.cfm?sub=6535
plant,tree,poison-sumac,toxicodendron vernix,https://www.invasive.org/browse/subinfo.cfm?sub=3990
plant,tree,chinese tallowtree,triadica sebifera,https://www.invasive.org/browse/subinfo.cfm?sub=3079
plant,tree,limeberry,triphasia trifolia,https://www.invasive.org/browse/subinfo.cfm?sub=6563
plant,tree,american elm,ulmus americana,https://www.invasive.org/browse/subinfo.cfm?sub=3358
plant,tree,chinese elm,ulmus parvifolia,https://www.invasive.org/browse/subinfo.cfm?sub=6567
plant,tree,english elm,ulmus procera,https://www.invasive.org/browse/subinfo.cfm?sub=13118
plant,tree,siberian elm,ulmus pumila,https://www.invasive.org/browse/subinfo.cfm?sub=3479
plant,tree,tungoil tree,vernicia fordii,https://www.invasive.org/browse/subinfo.cfm?sub=6592
plant,tree,wayfaringtree,viburnum lantana,https://www.invasive.org/browse/subinfo.cfm?sub=6603
plant,tree,european cranberrybush,viburnum opulus,https://www.invasive.org/browse/subinfo.cfm?sub=22400
plant,tree,siebold's arrowwood,viburnum sieboldii,https://www.invasive.org/browse/subinfo.cfm?sub=11532
plant,tree,california fan palm,washingtonia filifera,https://www.invasive.org/browse/subinfo.cfm?sub=27362
plant,tree,washington fan palm,washingtonia robusta,https://www.invasive.org/browse/subinfo.cfm?sub=14221
plant,tree,japanese zelkova,zelkova serrata,https://www.invasive.org/browse/subinfo.cfm?sub=18056
plant,vines,rosarypea,abrus precatorius,https://www.invasive.org/browse/subinfo.cfm?sub=5015
plant,vines,tara vine,actinidia arguta,https://www.invasive.org/browse/subinfo.cfm?sub=51426
plant,vines,chocolate vine,akebia quinata,https://www.invasive.org/browse/subinfo.cfm?sub=10090
plant,vines,golden trumpet,allamanda cathartica,https://www.invasive.org/browse/subinfo.cfm?sub=13924
plant,vines,porcelain-berry,ampelopsis glandulosa var. brevipedunculata,https://www.invasive.org/browse/subinfo.cfm?sub=78266
