ID;Longitude;Latitude;LandArea;PropLandArea;Biome;Realm;Country;SpeciesRichness_Expert;RecordDensity;SpeciesRichness_Records;InventoryCompleteness;NSpecies_Missed;EndemismRichness;Mountains;ProtectedAreas;OnGroundAccessibility;ProximityToAirports;ProximityToInstitutions;GlobalPeaceIndex;ScientificActivities;GBIF_Participation;ResearchFunding_National;ResearchFunding_Institutions;PublisherSize;UsedInModels
15579;-81,5;13,32453;23145862,26;0,00126;Tropical and Subtropical Moist Broadleaf Forests;Neotropical;Colombia;44;9072,895952;7;15,90909091;37;0,135210532;NA;0,042215388;661,722;164,0566216;163260,1928;2,714;38,53331875;1;11,98090333;736,962967;3875597,381;0
15599;-61,5;13,32453;439532548,2;0,03;Tropical and Subtropical Dry Broadleaf Forests;Neotropical;Saint Lucia;112;25868,39142;67;59,82142857;45;6,144316755;1090;0;288,222;57,47836828;151815,541;NA;7,054678116;0;12,36362612;1011,720194;61925279,68;0
15600;-60,5;13,32453;120816717,4;0,01;Tropical and Subtropical Dry Broadleaf Forests;Neotropical;Saint Lucia;97;38819,13115;60;61,8556701;37;3,053905601;521;0;65,8043;82,26178033;151168,212;NA;7,384638462;0;48,303575;1064,232231;74365876,62;0
15601;-59,5;13,32453;434604514,3;0,03;Deserts and Xeric Shrublands;Neotropical;Barbados;128;24459,01883;70;54,6875;58;1,538800963;333;0;23,6892;147,4324268;150509,2627;NA;14,82376875;0;NA;1059,787311;77919892,68;0
15644;-16,5;13,32453;8159591391;0,62;Tropical and subtropical grasslands, savannas, and shrublands;Afrotropics;Gambia;451;5641,213854;294;65,18847007;157;0,850444868;53;0,014928477;221,818;98,97996513;116632,9147;1,977355767;24,78711772;0;3,986123432;1017,894934;66277350,08;1
15645;-15,5;13,32453;12177746059;0,95;Tropical and subtropical grasslands, savannas, and shrublands;Afrotropics;Gambia;452;841,6992726;228;50,44247788;224;0,833027164;59;0;226,66;136,2230308;115910,2926;1,98633272;25,28811185;0;4,565736401;1056,669869;77111420,52;1
15646;-14,5;13,32453;12317833662;0,98;Tropical and subtropical grasslands, savannas, and shrublands;Afrotropics;Gambia;426;365,3239785;147;34,50704225;279;0,716987381;83;0,00077264;234,496;187,8204496;115201,2155;1,988031267;25,38290157;0;4,675399791;1059,360749;55360029,36;1
15647;-13,5;13,32453;12317833662;1;Tropical and subtropical grasslands, savannas, and shrublands;Afrotropics;Gambia;402;138,0112808;54;13,43283582;348;0,625112821;102;0,277921105;210,401;182,2645195;114506,3611;2,010258296;26,62328506;0;6,110407278;1059,871085;76951430,49;1
15648;-12,5;13,32453;12317833662;1;Tropical and subtropical grasslands, savannas, and shrublands;Afrotropics;Mali;380;0;0;0;380;0,596735358;408;0,288969336;413,029;154,2238843;NA;2,01528916;26,82675127;0;6,319690902;NA;NA;0
15649;-11,5;13,32453;12317833498;1;Tropical and subtropical grasslands, savannas, and shrublands;Afrotropics;Mali;377;0,811831074;1;0,265251989;376;0,626635815;551;0;377,064;153,4308712;113161,916;2,12764669;26,36112434;0;3,505514859;789,5613779;3380195;1
15650;-10,5;13,32453;12317833662;0,93;Tropical and subtropical grasslands, savannas, and shrublands;Afrotropics;Mali;364;2,43549319;2;0,549450549;362;0,614070019;444;0;407,174;183,8878809;112513,5605;2,1768;26,157425;0;2,27439;789,5613779;3380195;1
15651;-9,5;13,32453;12317833662;0,99;Tropical and subtropical grasslands, savannas, and shrublands;Afrotropics;Mali;362;0;0;0;362;0,633028395;452;0,226777105;390,202;229,2908994;NA;2,1768;26,157425;0;2,27439;NA;NA;0
15652;-8,5;13,32453;12317833662;0,99;Tropical and subtropical grasslands, savannas, and shrublands;Afrotropics;Mali;355;0;0;0;355;0,574827133;352;0,224728599;260,465;256,1807753;NA;2,1768;26,157425;0;2,27439;NA;NA;0
15653;-7,5;13,32453;12317833662;0,98;Tropical and subtropical grasslands, savannas, and shrublands;Afrotropics;Mali;359;2,43549319;2;0,557103064;357;0,560780445;251;0;263,454;277,9652885;110670,7844;2,1768;26,157425;0;2,27439;789,5613779;3380195;1
15654;-6,5;13,32453;12317833662;0,95;Tropical and subtropical grasslands, savannas, and shrublands;Afrotropics;Mali;343;12,98929701;8;2,332361516;335;0,494282807;144;0;174,973;283,5944907;110092,3418;2,1768;26,157425;0;2,27439;806,7283062;8122669,813;1
15655;-5,5;13,32453;12317833662;0,96;Tropical and subtropical grasslands, savannas, and shrublands;Afrotropics;Mali;341;1,623662127;2;0,586510264;339;0,475680775;84;0;195,107;293,5125508;109532,5881;2,1768;26,157425;0;2,27439;789,5613779;3380195;1
15656;-4,5;13,32453;12317833391;0,98;Tropical and subtropical grasslands, savannas, and shrublands;Afrotropics;Burkina Faso;336;5,682817568;3;0,892857143;333;0,459903909;206;0;269,531;298,5216013;108991,9438;2,139373707;26,37485835;0,138411265;2,224343788;789,5613779;3380195;1
15657;-3,5;13,32453;12317833487;1;Tropical and subtropical grasslands, savannas, and shrublands;Afrotropics;Burkina Faso;316;0;0;0;316;0,371041519;276;0;297,961;279,1923572;NA;2,024394279;27,04284024;0,563630801;2,070594116;NA;NA;0
15658;-2,5;13,32453;12317833558;1;Tropical and subtropical grasslands, savannas, and shrublands;Afrotropics;Burkina Faso;311;0,81183107;1;0,321543408;310;0,371176525;186;0;156,448;283,2817974;107969,5086;1,910433381;27,70490522;0,985083651;1,918206409;789,5613779;3380195;1
15659;-1,5;13,32453;12317833662;1;Tropical and subtropical grasslands, savannas, and shrublands;Afrotropics;Burkina Faso;307;0;0;0;307;0,369670973;240;0;222,87;308,1315109;NA;1,9064;27,7283375;1;1,912813;NA;NA;0
15660;-0,5;13,32453;12317833662;1;Tropical and subtropical grasslands, savannas, and shrublands;Afrotropics;Burkina Faso;304;0,811831063;1;0,328947368;303;0,363424961;165;0;324,246;319,7117331;107027,7865;1,9064;27,7283375;1;1,912813;789,5613779;3380195;1
15661;0,5;13,32453;12317833662;1;Tropical and subtropical grasslands, savannas, and shrublands;Afrotropics;Burkina Faso;308;0;0;0;308;0,36450433;168;0;447,846;318,8106301;NA;1,936579323;27,95508939;0,923031566;1,912813;NA;NA;0
15662;1,5;13,32453;12317833662;0,99;Tropical and subtropical grasslands, savannas, and shrublands;Afrotropics;Burkina Faso;316;0,811831063;1;0,316455696;315;0,391921299;163;0;228,982;316,2888548;106169,0833;2,270616277;30,46511522;0,071220577;NA;789,5613779;3380195;0
15663;2,5;13,32453;12317833662;0,98;Tropical and subtropical grasslands, savannas, and shrublands;Afrotropics;Niger;314;15,4247902;17;5,414012739;297;0,390450041;105;5,35E-06;169,479;304,4572748;105771,4785;2,2985;30,674375;0;NA;875,5083551;23003669,42;0
15664;3,5;13,32453;12317833662;1;Tropical and subtropical grasslands, savannas, and shrublands;Afrotropics;Niger;309;0;0;0;309;0,358209046;99;0;192,274;270,6849423;NA;2,298804628;30,66407452;0;NA;NA;NA;0
15665;4,5;13,32453;12317760736;1;Tropical and subtropical grasslands, savannas, and shrublands;Afrotropics;Niger;313;0;0;0;313;0,357567855;113;0;227,369;217,2337617;NA;2,641292176;19,08646889;0;4,1341;NA;NA;0
15666;5,5;13,32453;12317707049;0,99;Tropical and subtropical grasslands, savannas, and shrublands;Afrotropics;Niger;311;0;0;0;311;0,354603798;189;0;170,096;164,8628827;NA;2,730947969;16,0521411;0;4,1341;NA;NA;0
15667;6,5;13,32453;12317468009;1;Tropical and subtropical grasslands, savannas, and shrublands;Afrotropics;Niger;310;0;0;0;310;0,358037778;221;0;212,286;138,9375343;NA;2,577265708;21,24846699;0;NA;NA;NA;0
15668;7,5;13,32453;12317775876;1;Tropical and subtropical grasslands, savannas, and shrublands;Afrotropics;Niger;311;62,51128513;42;13,50482315;269;0,377700506;229;0;136,371;117,2638623;104108,914;2,460155813;25,20927811;0;NA;1057,097923;77288893,38;0
15669;8,5;13,32453;12317824254;1;Tropical and subtropical grasslands, savannas, and shrublands;Afrotropics;Niger;303;0,811831683;1;0,330033003;302;0,349644941;164;0;185,443;138,956031;103842,6829;2,407834511;26,97741567;0;NA;789,5613779;3380195;0
15670;9,5;13,32453;12317778709;1;Tropical and subtropical grasslands, savannas, and shrublands;Afrotropics;Niger;296;12,98935496;1;0,337837838;295;0,351833837;287;0;200,626;202,5190397;103598,8996;2,328163199;29,67136392;0;NA;789,5613779;3380195;0
15671;10,5;13,32453;12317605216;0,99;Tropical and subtropical grasslands, savannas, and shrublands;Afrotropics;Niger;291;26,79092195;10;3,436426117;281;0,339818937;160;0;210,07;244,402908;103377,7031;2,516828654;23,29197614;0;NA;939,3818432;1612887,364;0
15672;11,5;13,32453;12317810020;1;Tropical and subtropical grasslands, savannas, and shrublands;Afrotropics;Niger;298;0,811832622;1;0,33557047;297;0,356154224;49;0;239,393;247,2247332;103179,2276;2,526101777;22,97846086;0;NA;789,5613779;3380195;0
15673;12,5;13,32453;12317833588;1;Tropical and subtropical grasslands, savannas, and shrublands;Afrotropics;Niger;308;0;0;0;308;0,428070519;61;0;438,583;230,3670384;NA;2,482757411;24,44401911;0;NA;NA;NA;0
15674;13,5;13,32453;12317788334;1;Flooded Grasslands and Savannas;Afrotropics;Niger;310;1,623668102;2;0,64516129;308;0,437052194;30;0;761,194;232,0472256;102850,9553;2,711081414;16,43681053;0;4,1341;789,5613779;3380195;1
15675;14,5;13,32453;12317833331;0,92;Flooded Grasslands and Savannas;Afrotropics;Cameroon;307;90,92508154;42;13,68078176;265;0,463562696;41;0;661,815;266,2830719;102721,4051;2,76991693;12,06933416;0,109555386;NA;609,1378666;55445,76786;0
15676;15,5;13,32453;12317833662;1;Flooded Grasslands and Savannas;Afrotropics;Chad;289;11,36563489;2;0,692041522;287;0,429431021;50;0;375,401;320,8367814;102615,0679;2,8524;9,871823077;0;NA;1064,232231;96507,57143;0
15677;16,5;13,32453;12317833662;0,99;Tropical and subtropical grasslands, savannas, and shrublands;Afrotropics;Chad;259;0;0;0;259;0,303340851;53;0;580,177;381,1349232;NA;2,8524;9,871823077;0;NA;NA;NA;0
15678;17,5;13,32453;12317833662;0,98;Tropical and subtropical grasslands, savannas, and shrublands;Afrotropics;Chad;252;0;0;0;252;0,294654489;45;0;926,907;400,9887966;NA;2,8524;9,871823077;0;NA;NA;NA;0
15679;18,5;13,32453;12317833662;1;Tropical and subtropical grasslands, savannas, and shrublands;Afrotropics;Chad;247;0;0;0;247;0,271203148;266;0;466,118;373,7979602;NA;2,8524;9,871823077;0;NA;NA;NA;0
15680;19,5;13,32453;12317833662;1;Tropical and subtropical grasslands, savannas, and shrublands;Afrotropics;Chad;257;0,811831063;1;0,389105058;256;0,303132537;183;0;318,754;341,40826;102423,9068;2,8524;9,871823077;0;NA;789,5613779;3380195;0
15681;20,5;13,32453;12317833662;1;Tropical and subtropical grasslands, savannas, and shrublands;Afrotropics;Chad;270;0;0;0;270;0,378637843;390;0;227,482;298,9072795;NA;2,8524;9,871823077;0;NA;NA;NA;0
15682;21,5;13,32453;12317833615;1;Tropical and subtropical grasslands, savannas, and shrublands;Afrotropics;Sudan;275;1,623662133;1;0,363636364;274;0,390199213;508;0;255,647;259,957842;102470,0002;2,860822858;10,05324514;0;NA;597,5082073;23605;0
15683;22,5;13,32453;12317833658;1;Tropical and subtropical grasslands, savannas, and shrublands;Afrotropics;Sudan;286;0,811831064;1;0,34965035;285;0,426591651;422;0;256,687;233,0393949;102528,6637;3,103501586;15,28036538;0;NA;789,5613779;3380195;0
15684;23,5;13,32453;12317833662;1;Tropical and subtropical grasslands, savannas, and shrublands;Afrotropics;Sudan;298;0;0;0;298;0,491145937;537;0;346,034;250,1363971;NA;3,139;16,044975;0;NA;NA;NA;0
15685;24,5;13,32453;12317833662;0,99;Tropical and subtropical grasslands, savannas, and shrublands;Afrotropics;Sudan;300;0;0;0;300;0,489889358;2151;0;373,936;277,8549857;NA;3,139;16,044975;0;NA;NA;NA;0
15686;25,5;13,32453;12317833662;1;Tropical and subtropical grasslands, savannas, and shrublands;Afrotropics;Sudan;283;0;0;0;283;0,440231635;445;0;200,957;307,7830942;NA;3,139;16,044975;0;NA;NA;NA;0
15687;26,5;13,32453;12317833662;1;Tropical and subtropical grasslands, savannas, and shrublands;Afrotropics;Sudan;261;0;0;0;261;0,334615856;298;0;330,714;323,1694422;NA;3,139;16,044975;0;NA;NA;NA;0
15688;27,5;13,32453;12317833662;1;Tropical and subtropical grasslands, savannas, and shrublands;Afrotropics;Sudan;252;0;0;0;252;0,305997969;299;0;270,333;337,5198938;NA;3,139;16,044975;0;NA;NA;NA;0
15689;28,5;13,32453;12317833662;1;Tropical and subtropical grasslands, savannas, and shrublands;Afrotropics;Sudan;262;0;0;0;262;0,36470474;237;0;211,955;327,5878844;NA;3,139;16,044975;0;NA;NA;NA;0
15690;29,5;13,32453;12317833662;1;Tropical and subtropical grasslands, savannas, and shrublands;Afrotropics;Sudan;276;0;0;0;276;0,401448577;196;0;260,578;300,9037989;NA;3,139;16,044975;0;NA;NA;NA;0
15691;30,5;13,32453;12317833662;1;Tropical and subtropical grasslands, savannas, and shrublands;Afrotropics;Sudan;286;2,43549319;3;1,048951049;283;0,357278485;213;0;120,245;253,9984618;103850,1637;3,139;16,044975;0;NA;777,871625;93520;0
15692;31,5;13,32453;12317833662;1;Tropical and subtropical grasslands, savannas, and shrublands;Afrotropics;Sudan;299;0;0;0;299;0,371421672;75;0;132,935;238,3784989;NA;3,139;16,044975;0;NA;NA;NA;0
15693;32,5;13,32453;12317833662;0,98;Tropical and subtropical grasslands, savannas, and shrublands;Afrotropics;Sudan;319;0;0;0;319;0,474301262;58;0;106,2;244,9435475;NA;3,139;16,044975;0;NA;NA;NA;0
15694;33,5;13,32453;12317833662;0,97;Tropical and subtropical grasslands, savannas, and shrublands;Afrotropics;Sudan;332;30,03774934;23;6,927710843;309;0,49315446;189;0;96,4699;250,8488248;104727,7308;3,139;16,044975;0;NA;901,0015218;95365,43243;0
15695;34,5;13,32453;12317833662;0,99;Tropical and subtropical grasslands, savannas, and shrublands;Afrotropics;Sudan;335;0;0;0;335;0,512867365;217;0;153,243;234,382708;NA;3,139;16,044975;0;NA;NA;NA;0
15696;35,5;13,32453;12317833662;1;Tropical and subtropical grasslands, savannas, and shrublands;Afrotropics;Sudan;331;0;0;0;331;0,511120542;465;0,107662524;187,313;196,717633;NA;3,139;16,044975;0;NA;NA;NA;0
15697;36,5;13,32453;12317833354;1;Tropical and subtropical grasslands, savannas, and shrublands;Afrotropics;Ethiopia;371;4,059155418;5;1,347708895;366;0,695854164;1107;0,011938059;867,169;161,657763;105800,9974;2,673406895;22,70777069;0;1,569566667;1064,232231;89237;1
15698;37,5;13,32453;12317833662;1;Tropical and subtropical grasslands, savannas, and shrublands;Afrotropics;Ethiopia;390;0;0;0;390;1,321394755;2493;0;614,847;135,1040381;NA;2,480833333;25,4635625;0;1,569566667;NA;NA;0
15699;38,5;13,32453;12317833662;1;Tropical and subtropical grasslands, savannas, and shrublands;Afrotropics;Ethiopia;405;0;0;0;405;1,465212722;3642;0,036564981;563,028;119,8235367;NA;2,480833333;25,4635625;0;1,569566667;NA;NA;0
15700;39,5;13,32453;12317833662;1;Tropical and subtropical grasslands, savannas, and shrublands;Afrotropics;Ethiopia;375;0;0;0;375;1,163373076;3065;0;216,435;134,7800577;NA;2,480833333;25,4635625;0;1,569566667;NA;NA;0
15701;40,5;13,32453;12317833662;1;Deserts and Xeric Shrublands;Afrotropics;Ethiopia;294;0;0;0;294;0,772353942;2125;0;338,401;205,0256188;NA;2,480833333;25,4635625;0;1,569566667;NA;NA;0
15702;41,5;13,32453;12313446084;0,99;Deserts and Xeric Shrublands;Afrotropics;Eritrea;234;0;0;0;234;0,455870559;2144;0;402,754;224,0442191;NA;2,401699269;21,15568254;0;NA;NA;NA;0
15703;42,5;13,32453;5375642031;0,44;Deserts and Xeric Shrublands;Afrotropics;Eritrea;209;1,860242915;1;0,4784689;208;0,382950082;842;0;244,209;173,7028134;108470,123;2,257848064;13,16138237;0;NA;634,691322;114905;0
15704;43,5;13,32453;8620653070;0,68;Deserts and Xeric Shrublands;Afrotropics;Eritrea;246;0;0;0;246;0,913528055;2248;0;389,556;143,7273038;NA;2,47617929;13,4294216;0;NA;NA;NA;0
15705;44,5;13,32453;12292044372;0,99;Deserts and Xeric Shrublands;Afrotropics;Yemen;156;26,84663267;4;2,564102564;152;0,664623559;2814;0;405,55;154,8291137;109491,6504;2,478;13,43555333;0;NA;1064,232231;89237;0
15706;45,5;13,32453;7860798280;0,64;Deserts and Xeric Shrublands;Afrotropics;Yemen;144;26,71484403;16;11,11111111;128;0,420610971;2426;0;439,021;172,4674325;110023,132;2,478;13,43555333;0;NA;1064,232231;52892283,76;0
15707;46,5;13,32453;4702857625;0,38;Deserts and Xeric Shrublands;Afrotropics;Yemen;121;0;0;0;121;0,356016188;1309;0;641,144;218,2147549;NA;2,478;13,43555333;0;NA;NA;NA;0
15736;75,5;13,32453;12317833662;0,98;Tropical and Subtropical Dry Broadleaf Forests;Indo-Malay;India;371;0;0;0;371;1,757322643;1841;0,129581725;154,41;192,0169486;NA;2,492166667;20,3953125;1;13,7617625;NA;NA;0
15737;76,5;13,32453;12317833662;0,99;Tropical and Subtropical Dry Broadleaf Forests;Indo-Malay;India;381;17,86028339;9;2,362204724;372;1,806529834;531;0;118,133;174,7553027;128572,3484;2,492166667;20,3953125;1;13,7617625;1064,232231;28914014,95;1
15738;77,5;13,32453;12317833662;0,99;Tropical and Subtropical Dry Broadleaf Forests;Indo-Malay;India;337;249,2321365;134;39,76261128;203;1,033414579;692;0,000949733;83,2252;155,0468711;129110,3118;2,492166667;20,3953125;1;13,7617625;1064,232231;79002131,12;1
15739;78,5;13,32453;12317833662;0,99;Tropical and Subtropical Dry Broadleaf Forests;Indo-Malay;India;325;47,08620168;39;12;286;0,880228515;1088;0;97,6703;141,9731545;129638,1213;2,492166667;20,3953125;1;13,7617625;1064,232231;53334610,53;1
15740;79,5;13,32453;12317833662;1;Tropical and Subtropical Dry Broadleaf Forests;Indo-Malay;India;313;0;0;0;313;0,767268622;1080;0,04078568;97,2925;100,9034594;NA;2,492166667;20,3953125;1;13,7617625;NA;NA;0
15753;92,5;13,32453;1414461548;0,09;Tropical and Subtropical Moist Broadleaf Forests;Indo-Malay;India;118;21,20948431;1;0,847457627;117;1,510098049;606;0,056065641;587,158;358,564674;135713,4908;2,492166667;20,3953125;1;13,7617625;1064,232231;89237;1
15754;93,5;13,32453;260565049,2;0,02;Tropical and Subtropical Moist Broadleaf Forests;Indo-Malay;India;123;0;0;0;123;1,52564332;724;0;575,38;331,5928097;NA;2,492166667;20,3953125;1;13,7617625;NA;NA;0
15755;94,5;13,32453;7953445,825;0,00068;Tropical and Subtropical Moist Broadleaf Forests;Indo-Malay;India;69;1257,316668;1;1,449275362;68;1,261911657;3;0;530,833;327,1101413;136347,3754;2,492166667;20,3953125;1;13,7617625;NA;251;0
15759;98,5;13,32453;7019493256;0,53;Tropical and Subtropical Moist Broadleaf Forests;Indo-Malay;Myanmar;495;0;0;0;495;1,796113139;1824;0,078752541;889,329;153,0015128;NA;2,543;17,09382857;0;NA;NA;NA;0
15760;99,5;13,32453;12269361375;0,99;Tropical and Subtropical Moist Broadleaf Forests;Indo-Malay;Myanmar;505;824,0037677;273;54,05940594;232;1,89235121;1385;0,276818355;569,115;119,2123782;137645,5613;2,398876944;37,44349297;0;13,65695273;1064,232231;79024792,84;1
15761;100,5;13,32453;5172178292;0,4;Tropical and Subtropical Moist Broadleaf Forests;Indo-Malay;Thailand;407;9744,443667;239;58,72235872;168;1,193357069;184;2,62E-05;48,2965;67,04336888;137855,1595;2,3685;41,7186875;0;13,65695273;1064,232231;77705373,52;1
15762;101,5;13,32453;12317833662;0,99;Tropical and Subtropical Moist Broadleaf Forests;Indo-Malay;Thailand;400;26,79042509;27;6,75;373;1,059289771;852;0,103978103;329,941;102,7066237;138047,9746;2,3685;41,7186875;0;13,65695273;1064,232231;52886571,67;1
15763;102,5;13,32453;12317129837;1;Tropical and Subtropical Dry Broadleaf Forests;Indo-Malay;Cambodia;406;83,62337766;94;23,15270936;312;1,091233772;1453;0,077296814;303,879;114,539817;138224,0381;2,290281084;27,98240373;0;6,794217593;1064,232231;78490339,76;1
15764;103,5;13,32453;12317833662;0,9;Tropical and Subtropical Dry Broadleaf Forests;Indo-Malay;Cambodia;394;949,8423442;170;43,14720812;224;1,004395733;404;0,024634327;142,311;109,4754678;138383,4281;2,219166667;15,5345625;0;0,57598;1064,232231;79259792;1
15765;104,5;13,32453;12317833662;0,94;Tropical and Subtropical Dry Broadleaf Forests;Indo-Malay;Cambodia;381;115,280011;84;22,04724409;297;0,940628063;628;0,192077034;268,73;139,8925029;138526,2755;2,219166667;15,5345625;0;0,57598;1064,232231;79259792;1
15766;105,5;13,32453;12317833662;0,97;Tropical and Subtropical Dry Broadleaf Forests;Indo-Malay;Cambodia;383;17,04845233;21;5,483028721;362;1,115550521;464;0,065859988;427,9;153,622877;138652,7737;2,219166667;15,5345625;0;0,57598;1064,232231;75485811,95;1
15767;106,5;13,32453;12317833662;0,96;Tropical and Subtropical Dry Broadleaf Forests;Indo-Malay;Cambodia;406;1,623662127;1;0,246305419;405;1,359029874;303;0,16938831;631,699;139,2950507;138763,189;2,219166667;15,5345625;0;0,57598;1064,232231;21562;1
